"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks",shop_clicks,"CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Cost per landing page view (USD)",CPMr,ROAS,"3-second video plays rate per impressions","Ad set name","Ad ID","Ad Efficiency Index","Campaign name","Ad set ID"
2026-06-30,2026-07-06,"052526_J0349v13_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007CRD_008CRD_014USA_015AEI – Copy",active,-,,,0,0,,2000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"053026 | NDB | TOF | PCH | MC$ | EVG | NDB | IMG | AmericanaStills | Americana Collection - PDP",120249976927850007,,"test - static - all",120249976354380007
2026-06-30,2026-07-06,"052526_J0349v5_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007MULTI_008MULTI_014USA_015AEI – Copy",active,"1-day click",,,0,0,,2000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"053026 | NDB | TOF | PCH | MC$ | EVG | NDB | IMG | AmericanaStills | Americana Collection - PDP",120249976927980007,,"test - static - all",120249976354380007
2026-06-30,2026-07-06,"052526_J0349v10_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IBL_008IBL_014USA_015AEI – Copy",active,-,,,0,0,,2000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"053026 | NDB | TOF | PCH | MC$ | EVG | NDB | IMG | AmericanaStills | Americana Collection - PDP",120249976927990007,,"test - static - all",120249976354380007
2026-06-30,2026-07-06,"052526_J0349v1_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IBL_008IBL_014USA_015AEI – Copy 2",active,"7-day click",2,actions:offsite_conversion.fb_pixel_purchase,5774,1.405958,219.38,100000,Daily,438.76,Ongoing,-,-,-,8118,54.047795,85,,5.161882,1.047056,122,1.502833,3.596393,88,4.985909,75.98891583,2.56219801,,"Black Friday - Statics",120249977464710007,33.71804933,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v4_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007MULTI_008MULTI_014USA_015AEI – Copy 2",inactive,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120249977464720007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v6_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007MULTI_008MULTI_014USA_015AEI – Copy 2",inactive,-,,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120249977464750007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v15_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IVY_008IVY_014USA_015AEI – Copy 2",inactive,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120249977464760007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v2_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IVY_008IVY_014USA_015AEI – Copy 2",inactive,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120249977464770007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v13_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007CRD_008CRD_014USA_015AEI – Copy 2",inactive,-,,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120249977464790007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v7_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007MULTI_008MULTI_014USA_015AEI – Copy 2",active,"7-day click",1,actions:offsite_conversion.fb_pixel_purchase,811,1.401973,18.5,100000,Daily,18.5,Ongoing,-,-,-,1137,16.270888,6,,3.083333,0.527704,8,0.703606,2.3125,5,3.7,22.81134402,38.15027027,,"Black Friday - Statics",120249977464830007,1672.42536158,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayEBUN_BOF_Img_B110v1_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020593990007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v4_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594020007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v5_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594030007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v6_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007IVY_009C_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594040007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v7_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594050007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,"052526_J0349v14_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IVY_008IVY_014USA_015AEI – Copy 2",active,"7-day click",,,157,1.229299,,100000,Daily,2.79,Ongoing,-,-,-,193,14.455959,3,,0.93,1.554404,3,1.554404,0.93,1,2.79,17.77070064,0,,"Black Friday - Statics",120249977464730007,0,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v5_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007MULTI_008MULTI_014USA_015AEI – Copy 2",active,"7-day click",,,1368,1.27193,,100000,Daily,68.15,Ongoing,-,-,-,1740,39.166667,12,,5.679167,0.689655,13,0.747126,5.242308,8,8.51875,49.81725146,0,,"Black Friday - Statics",120249977464820007,0,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"052526_J0349v10_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007IBL_008IBL_014USA_015AEI – Copy 2",active,"7-day click",,,238,1.289916,,100000,Daily,4.28,Ongoing,-,-,-,307,13.941368,3,,1.426667,0.977199,3,0.977199,1.426667,2,2.14,17.98319328,0,,"Black Friday - Statics",120249977464840007,0,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,"J8v2_B8v1_102725_CluelessGuyTOF1_v1_AIO_Evergreen - 001NYS - 002FA - 003102725_CluelessGuyTOF1_v1_AIO_Evergreen - 004MULTI - 005US - 006SavvyTraveler - 007DEMO - 00830s - 009MAI - 010V2 - 011AMA - 012ENG",not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"[AdCopyTest - V3] 053026 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | TOP Spending 3 - Mauro | AIO-PDP | WL",120249997166910007,,"test - video/static - wl",120249997166900007
2026-06-30,2026-07-06,"J8v2_B8v1_102725_CluelessGuyTOF1_v1_AIO_Evergreen - 001NYS - 002FA - 003102725_CluelessGuyTOF1_v1_AIO_Evergreen - 004MULTI - 005US - 006SavvyTraveler - 007DEMO - 00830s - 009MAI - 010V2 - 011AMA - 012ENG - copy 2",not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"[AdCopyTest - V3] 053026 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | TOP Spending 3 - Mauro | AIO-PDP | WL",120250055219510007,,"test - video/static - wl",120249997166900007
2026-06-30,2026-07-06,"040626_itstheaioJasminShannonTOF1_V1_AIO_Evergreen - 040626_itstheaioJasminShannonTOF1_V1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 004PK - 005US - 006SavvyTraveler - 007DEMO - 00830s - 009FRE - 010V1 - 011YAWO - 012ENG - 013AAT - copy 2",not_delivering,-,,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"[AdCopyTest - V3] 053026 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | TOP Spending 3 - Mauro | AIO-PDP | WL",120250055219530007,,"test - video/static - wl",120249997166900007
2026-06-30,2026-07-06,060126_J0283v4_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824410007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v8_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824430007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v9_MemorialDayExtendedEBUN_BOF_Img_B80v1_000EBUN_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824440007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v10_MemorialDayExtendedEBUN_BOF_Img_B80v1_000EBUN_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824450007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v11_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824460007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v12_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824470007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v13_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824480007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v1_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824490007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v2_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824500007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v3_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824510007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,060126_J0283v5_MemorialDayExtendedEBUN_BOF_Img_B80v1_000NDB_MemorialDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014USA_015ADY,archived,"7-day click",,,0,0,,100000,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"Black Friday - Statics",120250143824520007,,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,051826_J0286v2_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594000007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007IVY_009H_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249020594010007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayNDB_BOF_Img_B19v1_000NDB_VictoriaDay_LP007_001NYS_002TC_003PDS_005D6_007MULTI_009C_013NA_014CAN_015AEG,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021071890007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayNDB_BOF_Img_B57v1_000NDB_VictoriaDay_LP007_001NYS_002TC_003PDS_005D5_007MBL_009C_013NA_014CAN_015AEG,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021071900007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v2_VictoriaDayNDB_BOF_Img_B41v1_000NDB_VictoriaDay_LP007_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEG,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021071910007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v2_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AED,inactive,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368610007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D7_007MULTI_009H_013NA_014CAN_015AED,inactive,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368620007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v4_VictoriaDayAIO_BOF_Img_B128v1_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D5_007CRD_009H_013NA_014CAN_015AED,inactive,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368630007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v5_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D6_007SIL_009H_013NA_014CAN_015AED,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368640007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v6_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D1_007CRD_009H_013NA_014CAN_015AED,inactive,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368650007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v7_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D6_007CRD_009H_013NA_014CAN_015AED,inactive,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368660007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v8_VictoriaDayAIO_BOF_Img_B52v1_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D7_007MULTI_009H_013NA_014CAN_015AED,inactive,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368670007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v10_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D5_007JBK_009C_013NA_014CAN_015AED,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368680007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v9_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D7_007MULTI_009H_013NA_014CAN_015AED,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368690007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayAIO_BOF_Img_BJ136v1_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D8_007MULTI_009C_013NA_014CAN_015AED,inactive,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"canada - bof",120249021368700007,,"can - tof - all",120248903995310007
2026-06-30,2026-07-06,051826_J0286v4_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333400007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayNDB_BOF_Img_B19v1_000NDB_VictoriaDay_LP007_001NYS_002TC_003PDS_005D6_007MULTI_009C_013NA_014CAN_015AEG,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333450007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v4_VictoriaDayAIO_BOF_Img_B128v1_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D5_007CRD_009H_013NA_014CAN_015AED,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333460007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayAIO_BOF_Img_BJ136v1_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D8_007MULTI_009C_013NA_014CAN_015AED,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333590007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,"051826_J0286v2_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AED – Copy",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333600007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v5_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,inactive,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333630007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayNDB_BOF_Img_B57v1_000NDB_VictoriaDay_LP007_001NYS_002TC_003PDS_005D5_007MBL_009C_013NA_014CAN_015AEG,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333640007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v6_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007IVY_009C_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333320007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007IVY_009H_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333340007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v7_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D5_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333350007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v1_VictoriaDayEBUN_BOF_Img_B110v1_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333430007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,"051826_J0286v7_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D6_007CRD_009H_013NA_014CAN_015AED – Copy",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333440007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v2_VictoriaDayEBUN_BOF_Img_000EBUN_VictoriaDay_LP003_001NYS_002TC_003PDS_005D6_007CRD_009C_013NA_014CAN_015AEC,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333470007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v9_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D7_007MULTI_009H_013NA_014CAN_015AED,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333540007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,051826_J0286v3_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D7_007MULTI_009H_013NA_014CAN_015AED,archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333580007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,"051826_J0286v6_VictoriaDayAIO_BOF_Img_000AIO_VictoriaDay_LP001_001NYS_002TC_003PDS_005D1_007CRD_009H_013NA_014CAN_015AED – Copy",archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120249026333620007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,060126_J0288v2_VictoriaDayFreeExtended_BOF_Vid_B123v1_000EBUN_Evergreen_LP003_001NYS_002TC_003UGC_005K1_007MULTI_008BLS_009B_010B_011M0S27_013MULTI_014USA_015ADY,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120250146517090007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,060126_J0288v4_VictoriaDayFreeExtended_BOF_Vid_B123v1_000EBUN_Evergreen_LP003_001NYS_002TC_003UGC_005K1_007MULTI_008BLS_009B_010B_011M0S27_013MULTI_014USA_015ADY,inactive,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120250146517100007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,060126_J0288v5_VictoriaDayFreeExtendedAIO_BOF_Vid_B123v1_000EBUN_Evergreen_LP003_001NYS_002TC_003UGC_005K1_007MULTI_008BLS_009B_010B_011M0S27_013MULTI_014USA_015ADY,inactive,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120250146517110007,,"can + aus - tof - all",120244695411350007
2026-06-30,2026-07-06,060126_J0288v8_VictoriaDayFreeExtended_BOF_Vid_B123v1_000NDB_Evergreen_LP003_001NYS_002TC_003UGC_005K1_007MULTI_008BLS_009B_010B_011M0S27_013MULTI_014USA_015ADY,archived,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,Canada,120250146517120007,,"can + aus - tof - all",120244695411350007
